filename;width;height;depth;name;pose;truncated;difficult;xmin;ymin;xmax;ymax
IMG_20190305_160314.jpg;4608;3456;3;00062396;Unspecified;0;0;3237;1582;3792;1906
IMG_20190305_160314.jpg;4608;3456;3;00062396;Unspecified;0;0;3799;1577;4398;1921
IMG_20190305_160314.jpg;4608;3456;3;00062396;Unspecified;0;1;3342;1892;3796;2080
IMG_20190305_160314.jpg;4608;3456;3;00062396;Unspecified;0;1;3788;1861;4371;2090
IMG_20190305_160314.jpg;4608;3456;3;00050965;Unspecified;1;1;2318;3019;2687;3456
IMG_20190305_160314.jpg;4608;3456;3;00050965;Unspecified;1;1;3068;3097;3471;3456
IMG_20190305_160317.jpg;4608;3456;3;label_00062390;Unspecified;0;0;370;2438;1147;2862
IMG_20190305_160317.jpg;4608;3456;3;00062390;Unspecified;0;0;432;1711;980;2232
IMG_20190305_160317.jpg;4608;3456;3;00062390;Unspecified;0;0;980;1722;1476;2233
IMG_20190305_160317.jpg;4608;3456;3;label_00062413;Unspecified;0;0;1566;2430;2332;2853
IMG_20190305_160317.jpg;4608;3456;3;00062413;Unspecified;0;0;1509;1714;2010;2216
IMG_20190305_160317.jpg;4608;3456;3;00062413;Unspecified;0;0;2018;1727;2518;2220
IMG_20190305_160317.jpg;4608;3456;3;label_00062412;Unspecified;0;0;2815;2446;3576;2857
IMG_20190305_160317.jpg;4608;3456;3;00062412;Unspecified;0;0;2620;1659;3158;2000
IMG_20190305_160317.jpg;4608;3456;3;00062412;Unspecified;0;0;3187;1659;3756;2016
IMG_20190305_160317.jpg;4608;3456;3;00062412;Unspecified;0;1;2676;2005;3166;2178
IMG_20190305_160317.jpg;4608;3456;3;00062412;Unspecified;0;1;3181;2022;3759;2180
IMG_20190305_160317.jpg;4608;3456;3;label_00062395;Unspecified;1;1;4092;2451;4608;2856
IMG_20190305_160317.jpg;4608;3456;3;00062395;Unspecified;0;0;3756;1694;4351;2067
IMG_20190305_160317.jpg;4608;3456;3;00062395;Unspecified;0;0;3799;2071;4334;2368
IMG_20190305_160317.jpg;4608;3456;3;00062395;Unspecified;1;1;4356;1696;4608;2061
IMG_20190305_160317.jpg;4608;3456;3;00062395;Unspecified;1;1;4335;2072;4608;2373
IMG_20190305_160320.jpg;4608;3456;3;label_00062397;Unspecified;1;0;1;2521;735;2989
IMG_20190305_160320.jpg;4608;3456;3;00062397;Unspecified;0;0;40;1687;582;2276
IMG_20190305_160320.jpg;4608;3456;3;00062397;Unspecified;0;0;569;1709;1121;2273
IMG_20190305_160320.jpg;4608;3456;3;label_00062394;Unspecified;0;0;1161;2490;2032;2971
IMG_20190305_160320.jpg;4608;3456;3;00062394;Unspecified;0;0;1161;1690;1715;2256
IMG_20190305_160320.jpg;4608;3456;3;00062394;Unspecified;0;0;1716;1698;2254;2251
IMG_20190305_160320.jpg;4608;3456;3;label_00062390;Unspecified;0;0;2463;2486;3300;2938
IMG_20190305_160320.jpg;4608;3456;3;00062390;Unspecified;0;0;2325;1702;2853;2260
IMG_20190305_160320.jpg;4608;3456;3;00062390;Unspecified;0;0;2857;1708;3416;2257
IMG_20190305_160320.jpg;4608;3456;3;label_00062413;Unspecified;0;0;3732;2477;4540;2921
IMG_20190305_160320.jpg;4608;3456;3;00062413;Unspecified;0;0;3422;1699;3957;2260
IMG_20190305_160320.jpg;4608;3456;3;00062413;Unspecified;0;0;3954;1712;4545;2244
IMG_20190305_160324.jpg;4608;3456;3;00062390;Unspecified;0;0;4019;1827;4585;2379
IMG_20190305_160324.jpg;4608;3456;3;label_00062394;Unspecified;0;0;3146;2612;3958;3071
IMG_20190305_160324.jpg;4608;3456;3;00062394;Unspecified;0;0;2913;1798;3426;2376
IMG_20190305_160324.jpg;4608;3456;3;00062394;Unspecified;0;0;3433;1817;3989;2375
IMG_20190305_160324.jpg;4608;3456;3;label_00062397;Unspecified;0;0;1892;2627;2738;3100
IMG_20190305_160324.jpg;4608;3456;3;00062397;Unspecified;0;0;1813;1795;2323;2378
IMG_20190305_160324.jpg;4608;3456;3;00062397;Unspecified;0;0;2326;1808;2872;2388
IMG_20190305_160324.jpg;4608;3456;3;label_00062393;Unspecified;0;0;545;2637;1423;3100
IMG_20190305_160324.jpg;4608;3456;3;00062393;Unspecified;0;0;567;1805;1184;2410
IMG_20190305_160324.jpg;4608;3456;3;00062393;Unspecified;0;0;1187;1824;1748;2407
IMG_20190305_160328.jpg;4608;3456;3;label_03001211;Unspecified;1;0;1;2548;592;2927
IMG_20190305_160328.jpg;4608;3456;3;03001211;Unspecified;1;0;1;1707;594;2485
IMG_20190305_160328.jpg;4608;3456;3;03001211;Unspecified;0;0;594;1714;1170;2482
IMG_20190305_160328.jpg;4608;3456;3;label_03001220;Unspecified;0;0;1184;2555;1900;2934
IMG_20190305_160328.jpg;4608;3456;3;03001220;Unspecified;0;0;1194;1900;1725;2473
IMG_20190305_160328.jpg;4608;3456;3;03001220;Unspecified;0;0;1725;1918;2243;2491
IMG_20190305_160328.jpg;4608;3456;3;03001220;Unspecified;0;0;1202;1401;1730;1919
IMG_20190305_160328.jpg;4608;3456;3;03001220;Unspecified;0;0;1730;1414;2255;1936
IMG_20190305_160328.jpg;4608;3456;3;label_00020162;Unspecified;0;0;2337;2560;3017;2934
IMG_20190305_160328.jpg;4608;3456;3;00020162;Unspecified;0;0;2266;1426;2787;2474
IMG_20190305_160328.jpg;4608;3456;3;00020162;Unspecified;0;0;2789;1436;3293;2477
IMG_20190305_160328.jpg;4608;3456;3;label_03100931;Unspecified;0;0;3583;2572;4278;2936
IMG_20190305_160328.jpg;4608;3456;3;03100931;Unspecified;0;0;3293;1642;3875;2501
IMG_20190305_160328.jpg;4608;3456;3;03100931;Unspecified;0;0;3878;1651;4458;2500
IMG_20190305_160334.jpg;4608;3456;3;label_00020162;Unspecified;1;0;1;2042;721;2417
IMG_20190305_160334.jpg;4608;3456;3;00020162;Unspecified;0;0;63;820;722;1970
IMG_20190305_160334.jpg;4608;3456;3;00020162;Unspecified;0;0;685;833;1261;1949
IMG_20190305_160334.jpg;4608;3456;3;label_03100931;Unspecified;0;0;1327;2056;2039;2416
IMG_20190305_160334.jpg;4608;3456;3;03100931;Unspecified;0;0;1266;1071;1868;1965
IMG_20190305_160334.jpg;4608;3456;3;03100931;Unspecified;0;0;1886;1087;2476;1975
IMG_20190305_160334.jpg;4608;3456;3;label_00014557;Unspecified;0;0;2618;2062;3300;2425
IMG_20190305_160334.jpg;4608;3456;3;00014557;Unspecified;0;0;2524;658;2935;1771
IMG_20190305_160334.jpg;4608;3456;3;00014557;Unspecified;0;0;2939;671;3337;1772
IMG_20190305_160334.jpg;4608;3456;3;label_00014561;Unspecified;0;0;3691;2076;4378;2430
IMG_20190305_160334.jpg;4608;3456;3;00014561;Unspecified;0;0;3527;691;3947;1767
IMG_20190305_160334.jpg;4608;3456;3;00014561;Unspecified;0;0;3953;695;4348;1772
IMG_20190305_160349.jpg;4608;3456;3;label_00073597;Unspecified;0;0;1128;2628;1822;3000
IMG_20190305_160349.jpg;4608;3456;3;00073597;Unspecified;0;0;741;1284;1695;2433
IMG_20190305_160349.jpg;4608;3456;3;00073597;Unspecified;0;0;1732;1286;2568;2385
IMG_20190305_160349.jpg;4608;3456;3;label_02802507;Unspecified;0;0;2916;2634;3580;2992
IMG_20190305_160349.jpg;4608;3456;3;02802507;Unspecified;0;0;2577;1386;3441;2394
IMG_20190305_160349.jpg;4608;3456;3;02802507;Unspecified;0;0;3463;1036;4387;2490
IMG_20190305_160350.jpg;4608;3456;3;label_00073597;Unspecified;0;0;1130;2643;1829;3011
IMG_20190305_160350.jpg;4608;3456;3;00073597;Unspecified;0;0;730;1288;1706;2442
IMG_20190305_160350.jpg;4608;3456;3;00073597;Unspecified;0;0;1733;1288;2580;2388
IMG_20190305_160350.jpg;4608;3456;3;label_02802507;Unspecified;0;0;2935;2639;3601;3008
IMG_20190305_160350.jpg;4608;3456;3;02802507;Unspecified;0;0;2586;1384;3451;2395
IMG_20190305_160350.jpg;4608;3456;3;02802507;Unspecified;0;0;3474;1024;4428;2497
IMG_20190305_160353.jpg;4608;3456;3;label_00015905;Unspecified;0;0;694;2648;1454;3046
IMG_20190305_160353.jpg;4608;3456;3;00015905;Unspecified;0;0;609;707;1764;2476
IMG_20190305_160353.jpg;4608;3456;3;00015905;Unspecified;0;0;1412;589;2568;2537
IMG_20190305_160353.jpg;4608;3456;3;label_00015906;Unspecified;0;0;2835;2646;3588;3043
IMG_20190305_160353.jpg;4608;3456;3;00015906;Unspecified;0;0;2495;549;3879;2512
IMG_20190305_160353.jpg;4608;3456;3;00015906;Unspecified;1;1;3641;765;4608;2492
IMG_20190305_160355.jpg;4608;3456;3;label_00015905;Unspecified;0;0;627;2656;1390;3050
IMG_20190305_160355.jpg;4608;3456;3;00015905;Unspecified;0;0;550;698;1662;2466
IMG_20190305_160355.jpg;4608;3456;3;00015905;Unspecified;0;0;1363;569;2505;2541
IMG_20190305_160355.jpg;4608;3456;3;label_00015906;Unspecified;0;0;2781;2639;3523;3039
IMG_20190305_160355.jpg;4608;3456;3;00015906;Unspecified;0;0;2450;534;3809;2514
IMG_20190305_160355.jpg;4608;3456;3;00015906;Unspecified;0;1;3728;788;4605;2492
IMG_20190305_160400.jpg;4608;3456;3;00014561;Unspecified;0;0;16;913;374;2062
IMG_20190305_160400.jpg;4608;3456;3;label_00021105;Unspecified;0;0;892;2722;1619;3121
IMG_20190305_160400.jpg;4608;3456;3;00021105;Unspecified;0;0;797;1508;1403;2671
IMG_20190305_160400.jpg;4608;3456;3;00021105;Unspecified;0;0;1429;1515;1992;2629
IMG_20190305_160400.jpg;4608;3456;3;label_00066416;Unspecified;0;0;808;582;1566;981
IMG_20190305_160400.jpg;4608;3456;3;00066416;Unspecified;1;1;857;1;1261;552
IMG_20190305_160400.jpg;4608;3456;3;00066416;Unspecified;1;1;1270;1;1651;555
IMG_20190305_160400.jpg;4608;3456;3;label_00066417;Unspecified;0;0;1654;595;2390;980
IMG_20190305_160400.jpg;4608;3456;3;00066417;Unspecified;1;1;1652;1;2023;565
IMG_20190305_160400.jpg;4608;3456;3;00066417;Unspecified;1;1;2025;1;2333;573
IMG_20190305_160400.jpg;4608;3456;3;label_00062537;Unspecified;0;0;2496;608;3218;986
IMG_20190305_160400.jpg;4608;3456;3;00062537;Unspecified;1;1;2335;1;2810;580
